engine_run_time_,engine_rpm_,vehicle_speed_,throttle_,engine_load_,coolant_temperature_,long_term_fuel_trim_bank_1_,short_term_fuel_trim_bank_1_,intake_manifold_pressure_,fuel_tank_,absolute_throttle_b_,pedal_d_,pedal_e_,commanded_throttle_actuator_,fuel_air_commanded_equiv_ratio_,absolute_barometric_pressure_,relative_throttle_position_,intake_air_temp_,timing_advance_,catalyst_temperature_bank1_sensor1_,catalyst_temperature_bank1_sensor2_,control_module_voltage_,commanded_evaporative_purge_,time_run_with_mil_on_,time_since_trouble_codes_cleared_,distance_traveled_with_mil_on_,warm_ups_since_codes_cleared_
767.0,1443.75,40.0,20.784313,38.431374,86.0,-2.34375,1.5625,39.0,34.117645,53.333332,22.745098,38.823528,20.784313,0.0,102.0,2.745098,43.0,21.0,540.700012,412.799988,13.847,19.607843,0.0,7847.0,0.0,255.0
767.0,1443.75,40.0,20.784313,38.431374,86.0,-2.34375,1.5625,39.0,34.117645,53.333332,22.745098,38.823528,20.784313,0.0,102.0,2.745098,43.0,21.0,539.599976,412.799988,13.847,18.82353,0.0,7847.0,0.0,255.0
767.0,1443.75,40.0,20.784313,38.431374,86.0,-2.34375,1.5625,39.0,34.117645,53.725491,22.745098,38.823528,20.784313,0.0,102.0,2.745098,43.0,21.0,539.599976,412.5,13.847,18.82353,0.0,7847.0,0.0,255.0
767.0,1471.0,41.0,20.784313,36.862743,86.0,-2.34375,7.8125,42.0,34.117645,53.725491,22.745098,38.823528,20.784313,0.0,102.0,2.745098,43.0,21.0,539.599976,412.5,13.847,18.82353,0.0,7847.0,0.0,255.0
769.0,1471.0,41.0,22.352942,36.862743,86.0,-2.34375,7.8125,42.0,34.117645,53.725491,22.745098,38.823528,20.784313,0.0,102.0,2.745098,42.0,20.0,539.599976,412.5,13.847,18.82353,0.0,7847.0,0.0,255.0
769.0,1471.0,41.0,22.352942,36.862743,86.0,-2.34375,7.8125,42.0,34.117645,53.725491,22.745098,38.823528,20.784313,0.0,102.0,1.568627,42.0,20.0,538.299988,411.899994,13.769,21.960785,0.0,7847.0,0.0,255.0
769.0,1471.0,41.0,22.352942,36.862743,86.0,-2.34375,7.8125,42.0,34.117645,52.156864,18.82353,34.509804,18.82353,0.0,102.0,1.568627,42.0,20.0,538.299988,411.899994,13.769,21.960785,0.0,7847.0,0.0,255.0
769.0,1457.75,41.0,18.82353,24.705883,86.0,-0.78125,0.78125,26.0,34.117645,52.156864,18.82353,34.509804,18.82353,0.0,102.0,1.568627,42.0,15.0,538.299988,411.899994,13.769,21.960785,0.0,7847.0,0.0,255.0
771.0,1457.75,41.0,18.82353,24.705883,86.0,-0.78125,0.78125,26.0,32.156864,52.156864,18.82353,34.509804,18.82353,0.0,102.0,1.568627,42.0,15.0,538.299988,411.899994,13.769,12.941176,0.0,7847.0,0.0,255.0
771.0,1457.75,41.0,18.82353,24.705883,86.0,-0.78125,0.78125,26.0,32.156864,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,42.0,15.0,537.200012,411.299988,13.789,12.941176,0.0,7847.0,0.0,255.0
771.0,1457.75,41.0,18.82353,24.705883,86.0,-0.78125,0.78125,26.0,32.156864,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,42.0,15.0,537.200012,411.299988,13.789,12.941176,0.0,7847.0,0.0,255.0
773.0,1380.25,40.0,18.82353,25.09804,86.0,-0.78125,4.6875,26.0,32.156864,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,43.0,6.0,537.200012,411.299988,13.789,12.941176,0.0,7847.0,0.0,255.0
773.0,1380.25,40.0,18.82353,25.09804,86.0,-0.78125,4.6875,26.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,43.0,6.0,535.900024,411.299988,13.789,12.941176,0.0,7847.0,0.0,255.0
773.0,1380.25,40.0,18.82353,25.09804,86.0,-0.78125,4.6875,26.0,33.333332,51.764706,20.0,35.686275,20.0,0.0,102.0,0.0,43.0,6.0,535.900024,410.5,13.789,12.941176,0.0,7847.0,0.0,255.0
773.0,1334.25,40.0,18.82353,27.843138,86.0,-0.78125,2.34375,28.0,33.333332,51.764706,20.0,35.686275,20.0,0.0,102.0,0.0,43.0,6.0,535.900024,410.5,13.789,12.941176,0.0,7847.0,0.0,255.0
775.0,1334.25,38.0,19.215687,27.843138,86.0,-0.78125,2.34375,28.0,33.333332,51.764706,20.0,35.686275,20.0,0.0,102.0,0.0,43.0,17.0,535.900024,410.5,13.789,12.941176,0.0,7847.0,0.0,255.0
775.0,1334.25,38.0,19.215687,27.843138,86.0,-0.78125,2.34375,28.0,34.509804,51.764706,20.0,35.686275,20.0,0.0,102.0,0.784314,43.0,17.0,535.299988,410.0,13.789,14.509804,0.0,7847.0,0.0,255.0
775.0,1334.25,38.0,19.215687,27.843138,86.0,-0.78125,2.34375,28.0,34.509804,52.156864,19.607843,35.686275,19.607843,0.0,102.0,0.784314,43.0,17.0,535.299988,410.0,13.789,14.509804,0.0,7847.0,0.0,255.0
775.0,1313.25,37.0,20.0,35.686275,86.0,-2.34375,0.78125,39.0,34.509804,52.156864,19.607843,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,535.299988,410.0,13.789,14.509804,0.0,7847.0,0.0,255.0
776.0,1313.25,37.0,20.0,35.686275,86.0,-2.34375,0.78125,39.0,29.019608,52.156864,19.607843,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,535.299988,410.0,13.789,18.431372,0.0,7847.0,0.0,255.0
776.0,1313.25,37.0,20.0,35.686275,86.0,-2.34375,0.78125,39.0,29.019608,52.156864,20.0,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,534.099976,408.899994,13.789,18.431372,0.0,7847.0,0.0,255.0
776.0,1313.25,37.0,20.0,35.686275,86.0,-2.34375,0.78125,39.0,29.019608,52.156864,20.0,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,534.099976,408.899994,13.789,18.431372,0.0,7847.0,0.0,255.0
778.0,1302.25,37.0,19.607843,33.725491,86.0,-1.5625,4.6875,35.0,29.019608,52.156864,20.0,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,534.099976,408.899994,13.789,18.431372,0.0,7847.0,0.0,255.0
778.0,1302.25,37.0,19.607843,33.725491,86.0,-1.5625,4.6875,35.0,25.09804,52.156864,20.0,35.686275,19.607843,0.0,102.0,0.784314,43.0,20.0,534.099976,408.899994,13.789,15.294118,0.0,7847.0,0.0,255.0
778.0,1302.25,37.0,19.607843,33.725491,86.0,-1.5625,4.6875,35.0,25.09804,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,43.0,20.0,533.099976,407.899994,13.867,15.294118,0.0,7848.0,0.0,255.0
778.0,1302.25,37.0,19.607843,20.0,86.0,-0.78125,3.125,22.0,25.09804,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,43.0,20.0,533.099976,407.899994,13.867,15.294118,0.0,7848.0,0.0,255.0
780.0,895.25,37.0,16.470589,20.0,86.0,-0.78125,3.125,22.0,25.09804,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,43.0,4.0,533.099976,407.899994,13.867,15.294118,0.0,7848.0,0.0,255.0
780.0,895.25,37.0,16.470589,20.0,86.0,-0.78125,3.125,22.0,25.882353,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,43.0,4.0,531.799988,406.700012,13.808,13.333333,0.0,7848.0,0.0,255.0
780.0,895.25,37.0,16.470589,20.0,86.0,-0.78125,3.125,22.0,25.882353,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,4.0,531.799988,406.700012,13.808,13.333333,0.0,7848.0,0.0,255.0
780.0,763.25,35.0,16.470589,25.882353,86.0,-0.78125,3.90625,28.0,25.882353,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.799988,406.700012,13.808,13.333333,0.0,7848.0,0.0,255.0
782.0,763.25,35.0,16.470589,25.882353,86.0,-0.78125,3.90625,28.0,28.627451,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.799988,406.700012,13.808,14.509804,0.0,7848.0,0.0,255.0
782.0,763.25,35.0,16.470589,25.882353,86.0,-0.78125,3.90625,28.0,28.627451,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.0,406.0,13.808,14.509804,0.0,7848.0,0.0,255.0
782.0,763.25,35.0,16.470589,25.882353,86.0,-0.78125,3.90625,28.0,28.627451,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.0,406.0,13.808,14.509804,0.0,7848.0,0.0,255.0
782.0,776.5,29.0,16.470589,25.882353,87.0,-0.78125,0.0,27.0,28.627451,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.0,406.0,13.808,14.509804,0.0,7848.0,0.0,255.0
784.0,776.5,29.0,16.470589,25.882353,87.0,-0.78125,0.0,27.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,531.0,406.0,13.808,14.90196,0.0,7848.0,0.0,255.0
784.0,776.5,29.0,16.470589,25.882353,87.0,-0.78125,0.0,27.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,529.299988,404.600006,13.808,14.90196,0.0,7848.0,0.0,255.0
784.0,776.5,29.0,16.470589,26.274509,87.0,-0.78125,1.5625,27.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,529.299988,404.600006,13.808,14.90196,0.0,7848.0,0.0,255.0
785.0,805.25,26.0,16.470589,26.274509,87.0,-0.78125,1.5625,27.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,529.299988,404.600006,13.808,14.90196,0.0,7848.0,0.0,255.0
785.0,805.25,26.0,16.470589,26.274509,87.0,-0.78125,1.5625,27.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,527.400024,403.0,13.808,15.294118,0.0,7848.0,0.0,255.0
785.0,805.25,26.0,16.470589,26.274509,87.0,-0.78125,1.5625,27.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,43.0,0.0,527.400024,403.0,13.808,15.294118,0.0,7848.0,0.0,255.0
785.0,785.75,22.0,16.470589,25.882353,87.0,-0.78125,3.125,26.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-1.0,527.400024,403.0,13.808,15.294118,0.0,7848.0,0.0,255.0
787.0,785.75,22.0,16.470589,25.882353,87.0,-0.78125,3.125,26.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-1.0,527.400024,403.0,13.808,16.078432,0.0,7848.0,0.0,255.0
787.0,785.75,22.0,16.470589,25.882353,87.0,-0.78125,3.125,26.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-1.0,525.299988,401.399994,13.769,16.078432,0.0,7848.0,0.0,255.0
787.0,785.75,22.0,16.470589,25.882353,87.0,-0.78125,3.125,26.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-1.0,525.299988,401.399994,13.769,16.078432,0.0,7848.0,0.0,255.0
787.0,768.75,20.0,18.82353,25.882353,87.0,-0.78125,0.0,27.0,34.509804,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,2.0,525.299988,401.399994,13.769,16.078432,0.0,7848.0,0.0,255.0
789.0,768.75,20.0,18.82353,25.882353,87.0,-0.78125,0.0,27.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,2.0,525.299988,401.399994,13.769,20.0,0.0,7848.0,0.0,255.0
789.0,768.75,20.0,18.82353,25.882353,87.0,-0.78125,0.0,27.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,2.0,524.200012,400.600006,13.613,20.0,0.0,7848.0,0.0,255.0
789.0,768.75,20.0,18.82353,39.607841,87.0,-0.78125,-1.5625,27.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,2.0,524.200012,400.600006,13.613,20.0,0.0,7848.0,0.0,255.0
791.0,853.75,16.0,18.82353,39.607841,87.0,-0.78125,-1.5625,41.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-7.0,524.200012,400.600006,13.613,20.0,0.0,7848.0,0.0,255.0
791.0,853.75,16.0,18.82353,39.607841,87.0,-0.78125,-1.5625,41.0,35.294117,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-7.0,522.299988,399.0,13.613,20.784313,0.0,7848.0,0.0,255.0
791.0,853.75,16.0,18.82353,39.607841,87.0,-0.78125,-1.5625,41.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-7.0,522.299988,399.0,13.691,20.784313,0.0,7848.0,0.0,255.0
791.0,882.0,12.0,18.82353,37.64706,87.0,-0.78125,-4.6875,38.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-4.0,522.299988,399.0,13.691,20.784313,0.0,7848.0,0.0,255.0
793.0,882.0,12.0,18.82353,37.64706,87.0,-0.78125,-4.6875,38.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-4.0,522.299988,399.0,13.691,21.960785,0.0,7848.0,0.0,255.0
793.0,882.0,12.0,18.82353,37.64706,87.0,-0.78125,-4.6875,38.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-4.0,520.700012,397.299988,13.71,21.960785,0.0,7848.0,0.0,255.0
793.0,882.0,12.0,18.82353,37.64706,87.0,-0.78125,-4.6875,38.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-4.0,520.700012,397.299988,13.71,21.960785,0.0,7848.0,0.0,255.0
793.0,905.25,9.0,18.82353,36.470589,88.0,-0.78125,-3.90625,37.0,35.294117,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-3.0,520.700012,397.299988,13.71,21.960785,0.0,7848.0,0.0,255.0
795.0,905.25,9.0,18.82353,36.470589,88.0,-0.78125,-3.90625,37.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-3.0,520.700012,397.299988,13.71,22.352942,0.0,7848.0,0.0,255.0
795.0,905.25,9.0,18.82353,36.470589,88.0,-0.78125,-3.90625,37.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-3.0,519.099976,395.700012,13.691,22.352942,0.0,7848.0,0.0,255.0
795.0,905.25,9.0,18.82353,36.470589,88.0,-0.78125,-3.125,37.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-3.0,519.099976,395.700012,13.691,22.352942,0.0,7848.0,0.0,255.0
796.0,919.5,5.0,18.82353,36.470589,88.0,-0.78125,-3.125,38.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-2.0,519.099976,395.700012,13.691,22.352942,0.0,7848.0,0.0,255.0
796.0,919.5,5.0,18.82353,36.470589,88.0,-0.78125,-3.125,38.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-2.0,518.5,395.0,13.691,22.352942,0.0,7848.0,0.0,255.0
796.0,919.5,5.0,18.82353,36.470589,88.0,-0.78125,-3.125,38.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-2.0,518.5,395.0,13.71,22.352942,0.0,7848.0,0.0,255.0
796.0,923.25,3.0,18.82353,36.07843,88.0,-0.78125,-3.125,36.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,518.5,395.0,13.71,22.352942,0.0,7848.0,0.0,255.0
798.0,923.25,3.0,18.82353,36.07843,88.0,-0.78125,-3.125,36.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,518.5,395.0,13.71,22.352942,0.0,7848.0,0.0,255.0
798.0,923.25,3.0,18.82353,36.07843,88.0,-0.78125,-3.125,36.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,517.200012,393.5,13.71,22.352942,0.0,7848.0,0.0,255.0
798.0,923.25,3.0,18.82353,36.07843,88.0,-0.78125,-3.125,36.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,517.200012,393.5,13.71,22.352942,0.0,7848.0,0.0,255.0
798.0,929.5,0.0,18.82353,35.686275,88.0,-0.78125,-3.125,37.0,34.509804,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-1.0,517.200012,393.5,13.71,22.352942,0.0,7848.0,0.0,255.0
800.0,929.5,0.0,18.82353,35.686275,88.0,-0.78125,-3.125,37.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-1.0,517.200012,393.5,13.71,22.352942,0.0,7848.0,0.0,255.0
800.0,929.5,0.0,18.82353,35.686275,88.0,-0.78125,-3.125,37.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-1.0,516.099976,392.100006,13.71,22.352942,0.0,7848.0,0.0,255.0
800.0,929.5,0.0,18.82353,35.294117,88.0,-0.78125,-3.125,37.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,-1.0,516.099976,392.100006,13.71,22.352942,0.0,7848.0,0.0,255.0
802.0,928.75,0.0,18.431372,35.294117,88.0,-0.78125,-3.125,37.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,516.099976,392.100006,13.71,22.352942,0.0,7848.0,0.0,255.0
802.0,928.75,0.0,18.431372,35.294117,88.0,-0.78125,-3.125,37.0,33.333332,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,44.0,0.0,515.0,390.700012,13.71,21.17647,0.0,7848.0,0.0,255.0
802.0,928.75,0.0,18.431372,35.294117,88.0,-0.78125,-3.125,37.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,0.0,515.0,390.700012,13.71,21.17647,0.0,7848.0,0.0,255.0
802.0,867.0,0.0,18.431372,25.490196,88.0,-0.78125,-2.34375,26.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,0.0,515.0,390.700012,13.71,21.17647,0.0,7848.0,0.0,255.0
804.0,867.0,0.0,16.470589,25.490196,88.0,-0.78125,-2.34375,26.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-2.0,515.0,390.700012,13.71,21.17647,0.0,7848.0,0.0,255.0
804.0,867.0,0.0,16.470589,25.490196,88.0,-0.78125,-2.34375,26.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-2.0,514.400024,389.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
804.0,867.0,0.0,16.470589,25.490196,88.0,-0.78125,-2.34375,26.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,-2.0,514.400024,389.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
804.0,785.0,0.0,16.078432,25.09804,88.0,-0.78125,0.78125,26.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,3.0,514.400024,389.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
805.0,785.0,0.0,16.078432,25.09804,88.0,-0.78125,0.78125,26.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,44.0,3.0,514.400024,389.899994,13.769,13.333333,0.0,7848.0,0.0,255.0
805.0,785.0,0.0,16.078432,25.09804,88.0,-0.78125,0.78125,26.0,32.941177,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,44.0,3.0,513.099976,388.399994,13.769,13.333333,0.0,7848.0,0.0,255.0
805.0,785.0,0.0,16.078432,25.09804,88.0,-0.78125,0.78125,26.0,32.941177,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,44.0,3.0,513.099976,388.399994,13.769,13.333333,0.0,7848.0,0.0,255.0
807.0,755.25,0.0,16.078432,24.705883,88.0,-0.78125,0.78125,26.0,32.941177,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,45.0,4.0,513.099976,388.399994,13.769,13.333333,0.0,7848.0,0.0,255.0
807.0,755.25,0.0,16.078432,24.705883,88.0,-0.78125,0.78125,26.0,32.941177,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,45.0,4.0,511.599976,388.399994,13.769,12.941176,0.0,7848.0,0.0,255.0
807.0,755.25,0.0,16.078432,24.705883,88.0,-0.78125,0.78125,26.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,511.599976,386.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
807.0,721.75,0.0,16.078432,24.705883,88.0,-0.78125,-3.125,25.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,511.599976,386.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
809.0,721.75,0.0,15.686275,24.705883,88.0,-0.78125,-3.125,25.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,5.0,511.599976,386.899994,13.769,12.941176,0.0,7848.0,0.0,255.0
809.0,721.75,0.0,15.686275,24.705883,88.0,-0.78125,-3.125,25.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,5.0,510.0,385.5,13.769,13.333333,0.0,7848.0,0.0,255.0
809.0,721.75,0.0,15.686275,24.705883,88.0,-0.78125,-3.125,25.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,5.0,510.0,385.5,13.769,13.333333,0.0,7848.0,0.0,255.0
809.0,705.25,0.0,15.686275,25.09804,88.0,-0.78125,-6.25,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,510.0,385.5,13.769,13.333333,0.0,7848.0,0.0,255.0
811.0,705.25,0.0,15.686275,25.09804,88.0,-0.78125,-6.25,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,510.0,385.5,13.769,14.117647,0.0,7848.0,0.0,255.0
811.0,705.25,0.0,15.686275,25.09804,88.0,-0.78125,-6.25,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,509.200012,384.700012,13.769,14.117647,0.0,7848.0,0.0,255.0
811.0,705.25,0.0,15.686275,25.09804,88.0,-0.78125,-6.25,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,4.0,509.200012,384.700012,13.769,14.117647,0.0,7848.0,0.0,255.0
813.0,689.75,0.0,15.686275,25.490196,88.0,-0.78125,-5.46875,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,3.0,509.200012,384.700012,13.769,14.117647,0.0,7848.0,0.0,255.0
813.0,689.75,0.0,15.686275,25.490196,88.0,-0.78125,-5.46875,27.0,32.941177,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,45.0,3.0,509.200012,384.700012,13.769,15.686275,0.0,7848.0,0.0,255.0
813.0,689.75,0.0,15.686275,25.490196,88.0,-0.78125,-5.46875,27.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,3.0,507.700012,383.200012,12.988,15.686275,0.0,7848.0,0.0,255.0
813.0,689.75,0.0,15.686275,43.137257,88.0,-0.78125,-2.34375,27.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,3.0,507.700012,383.200012,12.988,15.686275,0.0,7848.0,0.0,255.0
815.0,818.75,0.0,18.82353,43.137257,88.0,-0.78125,-2.34375,44.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,507.700012,383.200012,12.988,15.686275,0.0,7848.0,0.0,255.0
815.0,818.75,0.0,18.82353,43.137257,88.0,-0.78125,-2.34375,44.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,506.299988,381.799988,13.671,19.607843,0.0,7848.0,0.0,255.0
815.0,818.75,0.0,18.82353,43.137257,88.0,-0.78125,-2.34375,44.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,506.299988,381.799988,13.671,19.607843,0.0,7848.0,0.0,255.0
815.0,847.5,0.0,18.82353,39.607841,88.0,-0.78125,0.78125,41.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,506.299988,381.799988,13.671,19.607843,0.0,7848.0,0.0,255.0
816.0,847.5,0.0,18.82353,39.607841,88.0,-0.78125,0.78125,41.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,506.299988,381.799988,13.671,20.784313,0.0,7848.0,0.0,255.0
816.0,847.5,0.0,18.82353,39.607841,88.0,-0.78125,0.78125,41.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,505.099976,380.399994,13.671,20.784313,0.0,7848.0,0.0,255.0
816.0,847.5,0.0,18.82353,39.607841,88.0,-0.78125,0.78125,41.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-8.0,505.099976,380.399994,13.671,20.784313,0.0,7848.0,0.0,255.0
816.0,885.0,0.0,18.431372,38.039215,88.0,-0.78125,0.78125,40.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-6.0,505.099976,380.399994,13.671,20.784313,0.0,7848.0,0.0,255.0
818.0,885.0,0.0,18.431372,38.039215,88.0,-0.78125,0.78125,40.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,-6.0,505.099976,380.399994,13.671,21.17647,0.0,7848.0,0.0,255.0
818.0,885.0,0.0,18.431372,38.039215,88.0,-0.78125,0.78125,40.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,-6.0,504.599976,379.100006,13.71,21.17647,0.0,7848.0,0.0,255.0
818.0,885.0,0.0,18.431372,36.07843,88.0,-0.78125,1.5625,40.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,-6.0,504.599976,379.100006,13.71,21.17647,0.0,7848.0,0.0,255.0
820.0,897.5,0.0,18.431372,36.07843,88.0,-0.78125,1.5625,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,-3.0,504.599976,379.100006,13.71,21.17647,0.0,7848.0,0.0,255.0
820.0,897.5,0.0,18.431372,36.07843,88.0,-0.78125,1.5625,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,-3.0,503.700012,378.399994,13.691,21.17647,0.0,7848.0,0.0,255.0
820.0,897.5,0.0,18.431372,36.07843,88.0,-0.78125,1.5625,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,-3.0,503.700012,378.399994,13.691,21.17647,0.0,7848.0,0.0,255.0
820.0,888.25,0.0,18.431372,35.294117,88.0,-0.78125,2.34375,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,1.0,503.700012,378.399994,13.691,21.17647,0.0,7848.0,0.0,255.0
822.0,888.25,0.0,18.431372,35.294117,88.0,-0.78125,2.34375,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,45.0,1.0,503.700012,378.399994,13.691,21.568628,0.0,7848.0,0.0,255.0
